versatile heart,linda thompson,7.5
gauntlet,kevin drumm,5.4
guilt by association,various artists,5.1
prinzhorn dance school,prinzhorn dance school,8.2
30 year low/final remarks of the legendary malcontent,the mendoza line,7.0
the hymn of the north star,loren mazzacane-connors,7.6
the miracle inn,euros childs,6.2
rumble in the jungle,various artists,7.5
eardrum,talib kweli,7.4
steve mcqueen [legacy edition],prefab sprout,8.6
xi,the howling hex,6.4
cozy endings,artanker convoy,6.3
none shall pass,aesop rock,7.5
because i love it,amerie,7.3
heavenly pop hits: the best of the chills,the chills,8.6
perseverance,percee p,6.5
grand animals,robbers on high street,5.3
liars,liars,8.5
mentor tormentor,earlimart,7.2
real life,joan as police woman,8.1
summer records anthology 1974-1988,various artists,7.7
gangsta for life: the symphony of david brooks,mavado,6.3
all y'all,travis morrison hellfighters,4.5
natural,mekons,7.9
crickets: the best of the fading captain series 1999 - 2007,robert pollard,6.0
future rock,strategy,7.4
twilight of the innocents,ash,7.1
andorra,caribou,8.3
places like this,architecture in helsinki,6.4
kmh,lubomyr melnyk,7.8
howl on the haunted beat you ride,the go,6.8
the shining path,the shining path,6.3
this is next,various artists,0.0
under the blacklight,rilo kiley,5.1
sleight of hand,raising the fawn,7.2
the last holy writer,trembling blue stars,6.8
kala,m.i.a.,8.9
when the deer wore blue,figurines,5.8
on the wing now,foreign born,7.2
katun,hacavitz,6.8
roots & echoes,the coral,5.2
challengers,the new pornographers,6.0
the hair the tv the baby & the band,imperial teen,6.2
part-monster,piano magic,6.2
get the guests,the high strung,6.7
the lost tracks of danzig,danzig,7.0
underground kingz,ugk,8.4
planet of ice,minus the bear,7.2
add this to rhetoric,wingtip sloat,8.3
dogs & donkeys,christian kiefer,7.7
turbo fruits,turbo fruits,6.3
oracle ep,sunn o))),7.8
the fate of old mother orvis,the future kings of england,7.5
beautiful targets,hopewell,6.6
can i keep this pen?,northern state,5.0
live at the annandale hotel,life without buildings,8.7
late night tales,lindstrm,6.2
rekids compilation one,various artists,7.6
the thieves of kailua,jason holstrom,6.5
art pop,githead,6.2
we are him,the angels of light,8.0
you follow me,nina nastasia & jim white,8.6
hermaphrodite,eric copeland,7.8
baby comes home,patrick cleandenim,6.9
underhanded romance,scissors for lefty,5.8
in our bedroom after the war,stars,7.4
animality,daniel menche,5.1
total 8,various artists,6.9
cornell 1964,charles mingus sextet with eric dolphy,8.9
live in london: the bbc recordings 1972-1973,judee sill,7.0
colossal youth and collected works,young marble giants,9.3
structure & cosmetics,the brunettes,7.3
ears will pop & eyes will blink,bodies of water,8.2
going places,montag,6.8
low country suite,king wilkie,6.2
the hottest state ost,various artists,2.2
set the woods on fire,art in manila,5.4
space ritual: collector's edition,hawkwind,8.6
space & time,miss alex white & the red orchestra,7.0
keren ann,keren ann,6.4
sojourner,magnolia electric co.,7.7
ape-ology,lee scratch perry,8.7
we are ever so clean,blossom toes,8.6
bad football,the takeovers,6.9
lady croissant,sia,5.2
share this place: stories and observations,mirah,7.7
walls,apparat,8.1
new high & ord,silver daggers,6.7
the shapes we make,the mary timony band,6.6
fascinating tininess,leyode,5.8
the stage names,okkervil river,8.7
those the brokes,the magic numbers,6.3
the trials of darryl hunt ost,various artists,7.7
back up vol. 01,sebo k,7.9
american nervoso,botch,6.6
the simpsons movie: the music,hans zimmer,3.3
now-again re:sounds vol. 1,various artists,6.9
an electric storm,white noise,8.6
high places ep,high places,8.2
an ethereal oracle,warhammer 48k,7.1
werewolves and lollipops,patton oswalt,8.0
big science,laurie anderson,8.7
while my guitar violently bleeds,sir richard bishop,7.5
pebbles,pumice,7.0
axiom,the lovetones,5.3
the colour and the shape [10th anniversary special edition],foo fighters,5.8
hey trouble,the concretes,5.5
florist fired,marmoset,7.8
i put a record on,gudrun gut,7.4
underground communication,bassnectar,2.8
insound tour support 2.0,the thermals,7.0
spicchiology? ,xxl,7.4
i'm your man,harlan t. bobo,8.1
ddsvisioner,bergraven,7.1
heartland,client,6.0
finding forever,common,5.6
bishop allen & the broken string,bishop allen,6.0
dr. no's oxperiment,oh no,8.0
the inspiring new sounds of rio de janeiro,various artists,7.5
wires reply,namelessnumberheadman,7.1
marry me,st. vincent,8.0
the con,tegan and sara,6.6
cookies,1990s,8.1
forts,the boggs,7.1
nothing much and something more,various artists,7.0
deadverse massive vol. 1: dlek rarities 1999-2006,dlek,7.6
fantastic playroom,new young pony club,8.2
feil knapp,bjrn torske,7.9
unbeast the leash,videohippos,7.7
noble creatures,the gourds,7.1
what is free to a good home? ep,emily haines & the soft skeleton,7.5
war stories,unkle,4.5
super taranta!,gogol bordello,5.2
time on earth,crowded house,7.2
introducing kenge kenge,kenge kenge,7.2
is is ep,yeah yeah yeahs,8.2
emerald city,john vanderslice,6.2
fancy footwork,chromeo,7.9
moonlight farm,jakob olausson,7.9
lion the girl,midnight movies,6.7
planet earth,prince,4.8
absolute garbage,garbage,5.3
eccentric soul: the prix label,various artists,8.1
atomic yggdrasil tarot,daniel a.i.u. higgs,7.0
new wave,against me!,5.5
sticking fingers into sockets ep,los campesinos!,8.4
the freed man,sebadoh,8.6
all the birds were anarchists,september collective,8.0
streams,excepter,7.1
aelita,tied & tickled trio,5.2
death of the sun,matteah baim,5.5
silent shout deluxe edition,the knife,8.0
the great koonaklaster speaks: a john fahey celebration,various artists,8.2
burning off impurities,grails,7.7
rise to your knees,meat puppets,6.5
an end has a start,editors,4.9
5 years get physical,various artists,5.9
lucas,skeletons and the kings of all cities,8.2
nu-med,balkan beat box,7.4
 ufos at the zoo: the legendary concert in oklahoma city,the flaming lips,8.0
new waves ep,the tough alliance,8.0
keep reachin' up,nicole willis & the soul investigators,7.6
dance positive,karl blau,7.1
the else,they might be giants,5.3
saturday night fever,various artists,8.7
efdemin,efdemin,7.6
idealism,digitalism,5.2
still alive,dj mayonnaise,4.3
family tree,nick drake,7.1
the friends ep,ween,5.2
extricate,the fall,7.9
at my age,nick lowe,7.2
the midnight room,jennifer gentle,6.3
goodbye,ulrich schnauss,5.4
ga ga ga ga ga,spoon,8.5
sirens of the ditch,jason isbell,7.4
in camera,arthur & yu,7.4
storyteller & the gossip columnist,southerly,6.1
our love to admire,interpol,6.0
93-03,frank black,7.8
promised works,the for carnation,7.4
in dub,black devil disco club,5.7
sacchrilege ep,boom bip,7.2
zeitgeist,the smashing pumpkins,4.9
duet for guitars #2,m. ward,6.9
crystal healing,ghq,7.6
inventions for the new season,maserati,4.4
burn your own church,black strobe,3.4
rushup edge ep,the tuss,7.8
best of bowie: 1980-1987,david bowie,6.0
let's drag our feet,boat,7.4
lose all time,you say party,6.8
excerpts from the broken bone choir,american catastrophe,6.3
t.i. vs. t.i.p.,t.i.,6.4
the blue thumb recordings,love,7.9
octopus,a band of bees,7.9
plastic bag in the tree,flash hawk parlor ensemble,6.7
well well well,the safes,6.3
grow up and blow away,metric,7.6
what is?!,king khan,7.9
au,au,7.7
amateur,alog,5.9
on the plains,fourth of july,7.0
we are the night,the chemical brothers,3.8
the cloud of unknowing,james blackshaw,8.7
starvation under orange trees,ray's vast basement,6.8
radio moscow,radio moscow,4.0
anonymous,tomahawk,5.9
dylanesque,bryan ferry,1.9
hymns for a dark horse,bowerbirds,8.4
the boy with no name,travis,5.6
spider smile,tarwater,5.8
drawing voices,drawing voices,6.0
build a nation,bad brains,6.9
open field,taken by trees,7.7
tied & true,the detroit cobras,7.6
the flowers of hell,the flowers of hell,5.1
we the best,dj khaled,4.8
tennessee fire & at dawn demos,jim james,6.5
phantom limb,pig destroyer,8.6
my ion truss,minus story,7.1
compass rose bouquet,great lakes myth society,6.5
colour it in,the maccabees,4.1
the mix-up,beastie boys,4.6
bumps,bumps,5.6
gentleman on the rocks,coyote bones,6.0
pick up sticks,they shoot horses don't they?,3.7
easy tiger,ryan adams,6.2
desire,pharoahe monch,7.9
honigpumpe,thomas fehlmann,8.6
mi sueo,ibrahim ferrer,7.6
after dark,various artists,8.3
playtime is over,wiley,6.9
collective psychosis begone,hallelujah the hills,7.0
the scenery of farewell ep,two gallants,6.5
cue,andrew pekler,7.1
attack decay sustain release,simian mobile disco,8.4
ma fleur,the cinematic orchestra,6.4
the narcotic story,oxbow,7.4
buried treasure,various artists,7.0
fantastic hawk,bottom of the hudson,6.9
it's a bit complicated,art brut,7.4
champion sound: deluxe edition,jaylib,7.5
given to the rising,neurosis,8.6
omns,lichens,7.4
commuter anthems,opsvik & jennings,6.5
the fragile army,the polyphonic spree,6.4
the sun,fridge,5.0
learning to cope with cowardice,mark stewart,7.0
future clouds & radar,future clouds & radar,4.0
icky thump,the white stripes,8.0
this bliss,pantha du prince,7.7
gutterfly,lifesavas,8.0
kraut slut,antiguo autmata mexicano,7.4
maths + english,dizzee rascal,8.4
good girl gone bad,rihanna,7.4
granddance,dappled cities,7.8
tomorrow no one will be safe,jazzkammer & howard stelzer,7.0
immaculate machine's fables,immaculate machine,6.7
wild mountain nation,blitzen trapper,8.5
speicher 3,various artists,6.4
sketchi,cex,7.0
city of echoes,pelican,4.4
family trees or: cope we must,sean na na,3.7
daydream nation: deluxe edition,sonic youth,10.0
kitsun maison 4,various artists,7.4
buncha beans,king kong,4.8
,justice,8.4
weirdo rippers,no age,8.0
can't wait another day,the ladybug transistor,6.4
ongiara,great lake swimmers,5.5
the dark one,alsace lorraine,7.1
era vulgaris,queens of the stone age,6.2
version,mark ronson,3.3
soft punk,john wiese,8.0
james & the quiet,wooden wand,5.9
we can create,maps,6.6
the singles,the clash,9.0
arms down,get him eat him,7.2
ice station,the race,7.5
imperious delirium,the saints,4.3
excellent italian greyhound,shellac,7.0
hope for men,pissed jeans,8.1
lightning dust,lightning dust,7.2
bad blood in the city: the piety street sessions,james blood ulmer,7.6
cold summer,young jeezy presents usda,4.5
with lasers,bonde do rol,6.5
funf,clinic,6.1
the art of the slap,scharpling & wurster,8.5
kajak,benni hemm hemm,6.1
keeper of youth,the only children,5.7
asa breed,matthew dear,7.9
double up,r. kelly,6.7
shortwave music,william basinski,7.2
bayani,blue scholars,6.8
five roses,miracle fortress,6.3
memory almost full,paul mccartney,6.4
fort nightly,white rabbits,8.1
d-i-y: do it yourself,various artists,5.9
poly.sci.187,mansbestfriend,7.0
what the hell do i know? ep,illinois,6.8
z,sunburned hand of the man,5.8
everyday i said a prayer for kathy and made a one inch square,wheat,7.4
let in the light,shannon wright,6.0
harmonium,gls,6.6
tromatic reflexxions,von sdenfed,7.0
the sun and the moon,the bravery,1.8
ngot dligt nytt har hnt ep,vapnet,8.0
liar and the thief,tin cup prophette,5.8
the heart is the place,goldrush,4.8
unbreakable (a retrospective),the afghan whigs,8.8
silverfish trivia ep,robert pollard,5.5
dear companion,meg baird,7.8
it had wings,feltbattery,7.7
reflector,antelope,5.1
so real: songs from jeff buckley,jeff buckley,5.0
the warmth of the sun,the beach boys,8.6
poste e telegrafi,alessandro stefana,7.8
blasts of holy birth,lewis & clarke,6.8
of honey and country,night canopy,5.0
plague park,handsome furs,7.2
afrikan majik,je suis france,6.5
ode to ochrasy,mando diao,5.4
a tribute to joni mitchell,various artists,2.9
voxtrot,voxtrot,5.9
the great unwanted,lucky soul,8.0
gaame,aa,6.9
1986 ep,kavinsky,4.0
dj kicks,hot chip,8.0
dandelion gum,black moth super rainbow,7.8
mapmaker,parts & labor,7.5
...mixing,me,7.2
flight of the bass delegate,jai-alai savant,6.5
betty davis,betty davis,8.9
tio bitar,dungen,7.0
retina riddim,gang gang dance,7.5
a raining sun of light and love for you and you and you,titan,5.8
through the belly of the sea,morningbell,4.4
boxer,the national,8.6
do you trust your friends?,stars,1.8
pterodactyl,pterodactyl,7.2
all that to the wall,the narrator,7.2
miss diamond to you,kathy diamond,7.8
strjon,arve henriksen,7.8
everything last winter,fields,5.9
trueno oscuro,monotract,7.3
release the stars,rufus wainwright,6.7
rumpelzirkus,kalabrese,8.4
cult cargo: grand bahama goombay,various artists,7.9
burning birthdays ep,harlem shakes,7.3
ingleside terrace,french toast,7.0
da drought 3,lil wayne,8.5
time out presents: the other side los angeles,madlib,6.0
skert!,skert!,7.7
prezens,david torn,7.2
whistleblower,vladislav delay,7.1
mirrored,battles,9.1
fight for anarchy ep,ladyhawk,5.4
private cinema,slaraffenland,7.9
no one will know where you've been,the roadside graves,7.5
remixes compiled,telefon tel aviv,6.6
sky blue sky,wilco,5.2
joe strummer: the future is unwritten,various artists,6.8
there's no home,jana hunter,8.0
golden pollen,savath y savalas,6.4
seymore saves the world,seymore saves the world,5.8
spiderman of the rings,dan deacon,8.7
human the death dance,sage francis,7.9
the mary onettes,the mary onettes,6.9
we walked in song,the innocence mission,7.5
yes yes to you,the affair,7.0
god save the clientele,the clientele,8.3
betti-cola,cub,8.0
dirty south dance,a-trak,7.9
above the trees,paul duncan,7.8
kiss the crystal flake,mother hips,7.3
new moon,elliott smith,8.7
...and the family telephone,page france,7.5
alone in the dark wood,fursaxa,7.7
lp1,plastiscines,7.0
vi,the fucking champs,7.0
volta,bjrk,5.8
everybody,the sea and cake,7.6
monstrance,andy partridge,7.5
supastarr ep,dj blaqstarr,7.1
modern love and death,hail social,5.7
mosaic,love of diagrams,7.6
imagine our love,lavender diamond,6.0
star destroyer,alex delivery,6.7
solace in sore hands,amandine,5.1
songs of leonard cohen,leonard cohen,9.6
quique: redux edition,seefeel,8.4
ola podrida,ola podrida,8.0
little pop rock,sister vanilla,7.2
let's just be,joseph arthur,3.4
tears of the valedictorian,frog eyes,8.5
baby 81,black rebel motorcycle club,4.5
lazarus beach,through the sparks,6.9
blood is clean,valet,7.2
lynn teeter flower,maria taylor,4.7
the first original silence,original silence,8.0
vision swim,growing,7.4
glitter glamour atrocity,white hills,7.3
the trick,panthers,6.0
beyond,dinosaur jr.,8.4
death proof,various artists,6.8
all this could kill you,ben + vesper,7.5
the shaky hands,the shaky hands,6.9
revenge!,robbie fulks,3.8
the reminder,feist,8.8
open your box,yoko ono,6.7
ghosts of marumbey,mike tamburo and the universal orchestra of pituitary knowledge,8.5
brand new towns,robert gomez,7.2
ten readings of a warning,all smiles,6.8
the collection,sly and the family stone,9.5
poor aim: love songs,the blow,8.0
in your time,priestbird,7.5
nine for victor,no-neck blues band,7.1
the book of bad breaks,thee more shallows,6.0
woke on a whaleheart,bill callahan,6.9
walkabout,optimo,7.9
cup,part chimp,7.4
enjoy eternal bliss,yndi halda,5.1
dumb luck,dntel,6.8
20 ways to float through walls,various artists,7.6
eyes set against the sun,mira calix,7.2
the voyage of icarus,silmaril,6.8
favourite worst nightmare,arctic monkeys,7.4
sc100,various artists,5.4
nux vomica,the veils,7.6
kingdom of fear,shitdisco,5.7
at the end of paths taken,cowboy junkies,3.1
joanna newsom & the ys street band ep,joanna newsom,8.7
the complete peel sessions,the wedding present,7.1
we made this ourselves,essie jain,6.5
collected remixes,alias,5.5
astronomy for dogs,the aliens,4.7
return of the mac,prodigy,8.5
twelve,patti smith,2.7
ten new messages,the rakes,5.9
cape fear,germans,6.5
listening to donald judd,stephen vitiello,6.8
live at fingerprints,the hold steady,7.5
the adventures of ghosthorse and stillborn,cocorosie,2.3
animal bells,the crayon fields,7.8
costello music,the fratellis,5.5
make another world,idlewild,6.2
myths of the near future,klaxons,7.5
part two: the endless not,throbbing gristle,8.5
eccentric soul: twinight's lunar rotation,various artists,8.3
the days and nights of everything anywhere,31knots,4.0
year zero,nine inch nails,6.7
total joke era / lp,the bark haze,4.8
mice parade,mice parade,6.3
pink in the sink,novi split,5.7
life in cartoon motion,mika,1.5
fluorescent grey ep,deerhunter,8.8
fabriclive 33,spank rock,6.9
spells,the comas,7.4
the chaos in order,let's go sailing,5.8
saltbreakers,laura veirs,4.7
coat of many colors,dolly parton,7.0
sensuous,cornelius,7.8
widows,lucky dragons,6.5
ghost,radical face,5.0
fourteen autumns and fifteen winters,the twilight sad,8.6
palo santo: expanded edition,shearwater,7.8
king for a day,bobby conn,6.5
the antique barking swirls of dawn,golden ball,6.7
dead horse ep,junior boys,8.0
23,blonde redhead,7.0
why bother?,adult.,6.9
most wanted,yellowman,6.4
tower [ft. verde],circle,4.3
live at amoeba music ep,tv on the radio,6.9
super roots 9,boredoms,6.9
wars,xbxrx,6.8
art brut fe de yoot,infinite livez,6.8
we all belong,dr. dog,5.5
cassadaga,bright eyes,6.0
the undisputed truth,brother ali,6.6
sparrow trout heart sprout,best of seth,6.1
check in,the chalets,5.4
these friends of mine,rosie thomas,3.8
grinderman,grinderman,7.7
night of the furies,the rosebuds,7.7
heimische gefilde,dominik eulberg,7.2
time taunts me,lost in the trees,7.1
born identity,high priest,4.9
remixed & covered,xiu xiu,7.0
because of the times,kings of leon,5.4
think before you speak,good shoes,7.2
red gone wild,redman,5.5
wire waltz,the last town chorus,6.2
score,matthew herbert,6.7
our earthly pleasures,maximo park,6.3
aman iman: water is life,tinariwen,8.1
young galaxy,young galaxy,6.3
human like a house,the finches,4.5
and their refinement of the decline,stars of the lid,8.6
the abbatoir blues tour,nick cave & the bad seeds,7.5
peace and love,moving oos,7.9
soft skeletons,call me lightning,5.2
buck the world,young buck,6.1
shock value,timbaland,4.1
the meaning of 8,cloud cult,6.9
soldier-talk,the red crayola,5.3
howling bells,howling bells,7.8
wrong-faced cat feed collapse,sj esau,4.2
the time has come: 1967-73,pentangle,8.5
rvng prsnts mx5,justine d,7.4
rich boy,rich boy,7.5
crepuscule with the dead science ep,the dead science,6.8
ed rec vol. 2,various artists,6.4
waitin' to inhale,devin the dude,7.8
vieux farka tour,vieux farka tour,7.5
the far now,david kilgour,7.3
western xterminator,rtx,6.1
traffic and weather,fountains of wayne,3.0
back to black,amy winehouse,6.4
applause cheer boo hiss ep,land of talk,7.5
visqueen,unsane,5.0
now it's time,paula frazer and tarnation,4.8
ruff draft,j dilla,6.8
book of dogma,the black dog,7.6
hibernaculum,earth,7.8
ekranoplan,the assemble head in sunburst sound,6.6
quixoticism,ghost stories,6.1
from here we go sublime,the field,9.0
brett anderson,brett anderson,2.9
memory theatre,axolotl,7.9
arriving at night,victor bermon,6.4
the slow bang,madeline,6.0
armchair apocrypha,andrew bird,7.7
the upsetter selection-- a lee perry jukebox,various artists,8.5
present the paisley reich,times new viking,8.2
or give me death,aqueduct,5.8
person pitch,panda bear,9.4
dangerous game,mary weiss,7.6
black pompadour,the zincs,5.3
fulton lights,fulton lights,4.9
touched,nadja,7.9
out of the woods,tracey thorn,5.6
living with the living,ted leo and the pharmacists,7.5
touch up,mother mother,6.6
boyhood,paper airplanes,6.5
sound of silver,lcd soundsystem,9.2
the weirdness,the stooges,1.0
rio baile funk: more favela booty beats,various artists,8.2
like love lust and the open halls of the soul,jesse sykes & the sweet hereafter,6.9
pagoda,pagoda,5.5
we were dead before the ship even sank,modest mouse,7.8
tongues,kieran hebden,4.2
sirs,welcome,5.9
seven sisters,milenasong,6.0
plays,secret mommy,7.3
ill sleep when youre dead,el-p,8.0
scribble mural comic journal,a sunny day in glasgow,8.0
wolves,my latest novel,7.9
ocky milk,momus,6.0
drums and guns,low,8.1
steingarten,pole,8.5
raven and the white night,odawas,7.9
knive,svarte greiner,7.9
the peel session ep,mm,6.1
turn the lights out,the ponys,7.7
songs for the young at heart,various artists,6.7
secret lawns,panther,6.5
if this world were mine...,bob & gene,7.3
vessels,wolf & cub,5.2
live at massey hall,neil young,8.0
stax 50th anniversary celebration,various artists,8.6
what a beautiful place,catherine howe,7.6
the bride of dynamite,rio en medio,5.6
if the ocean gets rough,willy mason,3.1
the information: deluxe edition,beck,7.4
reformation post tlc,the fall,4.0
hidden world,fucked up,7.5
memoirs,winterkids,6.4
the get down ep,tempo no tempo,6.0
the third hand,rjd2,3.7
the frozen borderline: 1968-1970,nico,9.2
cheeseburger,cheeseburger,6.7
this too will pass,the one am radio,7.7
music for tourists,chris garneau,2.3
ghosts of the great highway,sun kil moon,8.0
the magic position,patrick wolf,8.3
abandoned language,dlek,7.7
the cost,the frames,5.2
please heat this eventually ep,omar rodriguez-lpez & damo suzuki,6.0
pocket symphony,air,6.6
songs iii: bird on the water,marissa nadler,8.1
back numbers,dean & britta,6.7
hats off to the buskers,the view,6.2
voices of omens,rwake,8.0
four winds ep,bright eyes,5.9
the bird of music,au revoir simone,5.9
here come the waterworks,big business,7.9
painted garden,greg ashley,6.5
brand new by tomorrow,money mark,6.2
neon bible,arcade fire,8.4
the foley room,amon tobin,8.1
the deep blue,charlotte hatherley,7.8
happy in grey,damero,6.8
summary,barr,5.1
myth takes,!!!,8.0
heavy international,the eternals,7.9
saunders hollow,tanakh,7.5
imaginary volcano,the diminisher,7.2
all day,aesop rock,5.9
out of the blue,electric light orchestra,8.1
love of diagrams ep,love of diagrams,6.2
ultimate gospel,johnny cash,6.3
chromophobia,gui boratto,8.3
modern currencies,uncut,7.7
sex change,trans am,7.0
yellow swans & birchville cat motel,yellow swans & birchville cat motel,4.4
the early years,the early years,6.4
greatest hits,luscious jackson,5.8
ii,ignatz,7.6
to go home,m. ward,5.7
los valientes del mundo nuevo,black lips,7.8
jonny greenwood is the controller,various artists,8.4
euridice proudhon,the capstan shafts,8.2
the cavalry of light ep,lavender diamond,7.7
white flight,white flight,5.5
in advance of the broken arm,marnie stern,7.7
the confessions tour,madonna,4.2
klick revolution,thomas brinkmann,7.8
play pause stop,benevento/russo duo,7.6
dip,l. pierre,5.9
can't go back,papercuts,8.3
copia,eluvium,7.7
dressed up for the letdown,richard swift,7.5
daze on the mounts,dredd foole,7.2
like drawing blood,gotye,6.8
super roots 6/7/8,boredoms,8.2
grindstone,shining,7.6
can cladders,the high llamas,7.3
monsters of dancehall: the energy god,elephant man,6.8
slightly sorry,p.g. six,6.1
charlie louvin,charlie louvin,7.6
are the dark horse,the besnard lakes,8.2
bbc in session,the la's,8.1
sharp teeth,david karsten daniels,7.4
phantom parade,tk webb,6.9
west,lucinda williams,3.5
all of a sudden i miss everyone,explosions in the sky,6.0
a crimson grail (for 400 electric guitars),rhys chatham,8.7
apron strings,the memory band,7.5
say no to being cool - say yes to being happy,softlightes,5.1
radio amor,tim hecker,8.3
ultimate breaks & beats: the complete collection,various artists,9.2
the christ tree,the trees community,8.6
along the quai,the berg sans nipple,7.1
cd86: 48 tracks from the birth of indie pop,various artists,6.8
yearbook 1,studio,8.3
use your confusion,juggaknots,7.6
legendary demo,clouds,7.5
woke myself up,julie doiron,6.5
full bloom,soft circle,8.2
london is the place for me: part four,various artists,9.2
casually smashed to pieces,six parts seven,6.8
learn to sing like a star,kristin hersh,6.2
lifetime,lifetime,7.9
imagine the shapes,various artists,7.2
sweet beliefs,cyann & ben,7.3
arrogance,carlos giffoni,7.6
the bird and the bee,the bird and the bee,6.0
strength in numbers,calla,7.0
conqueror,jesu,7.8
the postmarks,the postmarks,7.9
the definitive rock collection,the faces,7.5
8-bit operators: the music of kraftwerk,various artists,6.5
direction reaction creation,the jam,8.3
new magnetic wonder,the apples in stereo,6.9
settle down city,young widows,7.8
the ruby suns,the ruby suns,7.0
law,cougar,6.7
monolith,o.lamm,7.1
the projected passion revue,dexys midnight runners,8.0
phantom punch,sondre lerche,6.6
revolt music,weasel walter quartet,7.6
fur & gold,bat for lashes,6.5
leaving the nest,benjy ferree,7.2
retrospektiv,audionom,7.7
music for total chickens,rafter,7.3
the amber gatherers,alasdair roberts,5.9
forever changing: the golden age of elektra records 1963-1973,various artists,8.5
odori,radicalfashion,8.3
marginalia,nurse & soldier,7.0
some beans & an octopus,vert,3.1
a weekend in the city,bloc party,7.5
national anthem of nowhere,apostle of hustle,7.0
in stormy nights,ghost,8.0
secrets from the clockhouse,future pilot aka,7.2
volk,laibach,4.8
endless highway: the music of the band ,various artists,5.0
afro samurai: the soundtrack,the rza presents,6.6
new young pony club ep,new young pony club,7.7
exploding demon,human host,7.0
offshore,early day miners,5.8
super roots 1,boredoms,7.6
roadkillovercoat,busdriver,6.9
we died they remixed,architecture in helsinki,4.4
lon gisland ep,beirut,7.8
vegas: live,frank sinatra,8.7
there's no 666 in outer space,hella,7.0
ghost is not real,husky rescue,6.9
dance and walk,no bra,6.8
cryptograms,deerhunter,8.9
ed rec vol. 1,various artists,6.2
the roots of dubstep,various artists,7.9
find shelter,noah georgeson,6.8
finally,kath bloom,7.8
some loud thunder,clap your hands say yeah,7.2
stones throw: ten years,various artists,8.1
rise up,thomas mapfumo and the blacks unlimited,8.0
is that the tralala,tralala,6.7
trouble everywhere,daylight's for the birds,6.5
raising your voicetrying to stop an echo,hammock,7.6
the peel sessions,pulp,8.4
fizheuer zieheuer,ricardo villalobos,8.2
noon & eternity,to live and shave in l.a.,8.0
my heart has a wish that you would not go,aereogramme,5.9
people ep,animal collective,7.1
unifying themes redux,botch,7.1
living well,rob crow,7.2
atlantis: hymns for disco,k-os,6.5
continental 62,christina rosenvinge,6.0
a life less lived: the gothic box,various artists,8.4
coastal,david daniell,8.1
diwan 2,rachid taha,7.2
ancestral songs,daniel a.i.u. higgs,7.8
friend opportunity,deerhoof,8.9
rites of uncovering,arbouretum,7.6
still point of turning,relay,6.1
taiga,ooioo,4.8
song cyclops volume two,doleful lions,6.8
wincing the night away,the shins,7.0
tones of town,field music,7.3
pop ambient 2007,various artists,8.1
never hear the end of it,sloan,7.7
eingya,helios,5.6
fuzzy warbles collectors album,andy partridge,6.1
kerplunk,green day,8.5
the return to form black majick party,pop levi,8.0
we know about the need,bracken,7.4
...things from inside your body,jackwacker,7.5
friend and foe,menomena,8.5
the moonstation house band,david vandervelde,7.0
universal indians,dark meat,7.9
we are all from somewhere else,exploding star orchestra,7.5
there to here,joe lally,6.4
here & now,america,4.0
the aquarium,the aquarium,7.6
together with cats,blake miller,7.4
early violence,psychic ills,6.1
how low can you go?,various artists,9.0
the enemy chorus,the earlies,6.7
azioni,gruppo di improvvisazione nuova consonanza,8.1
vietnam,vietnam,7.5
the evolution,ciara,5.9
mass appeal: the best of gang starr,gang starr,9.0
an aural symbiotic mystery,charlemagne palestine and tony conrad,8.7
silver & fire,m. craft,6.3
harpooner,paul brill,6.6
someone to drive you home,the long blondes,8.2
kitsun maison 3,various artists,6.0
kamehameha,ponytail,8.1
deliver me from my enemies,yabby you,7.8
remixed and reimagined,nina simone,3.5
100 lbs,matthew herbert,8.1
ten years of tears,arab strap,8.2
chokes! ep,silkworm,7.9
ecdysis,miho hatori,7.1
starless & bible black,starless & bible black,7.1
endless summer,fennesz,9.4
no place to be,matisyahu,4.1
dear sir ep,pas/cal,7.6
world waits,jeremy enigk,7.0
1983,flying lotus,5.8
disco romance,sally shapiro,8.5
dynamite! dancehall style,various artists,7.4
dformation professionnelle,paul wirkus,7.9
working nine to wolf,pinebender,6.9
parasiticide,two ton boa,6.5
creepshow,xiu xiu,7.6
plays pajama pop pour vous,lullatone,7.7
the manhattan love suicides,the manhattan love suicides,7.7
matt and kim,matt & kim,7.5
julie doiron and the wooden stars,julie doiron,6.8
complete a and b sides 1963-1970,dusty springfield,8.5
adventura anatomica,maja ratkje,7.8
you are the pride of your street ep,seekers who are lovers,8.2
green blues,matt valentine and erika elder,7.9
the silent years,the silent years,7.3
true magic,mos def,4.5
sing the greys,frightened rabbit,7.5
skull alcoholic: the complete solar anus,solar anus,7.8
in circles,tara jane o'neil,8.1
wishbone,jackie mittoo,8.0
candylion,gruff rhys,8.0
28 later,black devil disco club,8.1
something about violins,julie sokolow,7.6
skeleton blues,simon joyner & the fallen men,7.2
she's mature,plastic little,7.4
ghost reveries [special edition],opeth,8.4
ktl,ktl,7.1
i stand alone,ramblin' jack elliott,8.0
if we can't escape my pretty,iv thieves,6.7
breathless,the jet age,7.3
hip hop is dead,nas,7.8
entomology,josef k,7.9
shine through,aloe blacc,7.7
sexor,tiga,6.2
the fountain ost,clint mansell,5.9
more fish,ghostface killah,7.3
the sound of girls aloud,girls aloud,8.5
connectivity!,mahogany,7.6
words are dead,horse feathers,7.5
